# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 17
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.6
# SW velocity: 700.0
# IMF By: -1.3
# IMF Bz: 3.9
# Dst: -34.0
# DIR: 1
# Geographic Geocentric Latitude: 74.443
# Longitude: 19.016
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -0.720   0.924   1.945   2.270     1631.74    -2955.02    -3391.93     4785.38
  -0.724   0.930   1.952   2.280     1611.86    -2922.37    -3341.98     4723.05
  -0.727   0.936   1.959   2.289     1592.30    -2890.20    -3292.95     4661.78
  -0.730   0.942   1.966   2.299     1573.06    -2858.52    -3244.81     4601.56
  -0.734   0.949   1.973   2.309     1554.13    -2827.30    -3197.54     4542.37
  -0.737   0.955   1.980   2.318     1535.50    -2796.54    -3151.12     4484.19
  -0.741   0.961   1.987   2.328     1517.18    -2766.23    -3105.54     4426.98
  -0.744   0.967   1.994   2.338     1499.15    -2736.36    -3060.77     4370.74
  -0.747   0.974   2.001   2.347     1481.40    -2706.93    -3016.80     4315.45
  -0.751   0.980   2.008   2.357     1463.94    -2677.92    -2973.61     4261.07
  -0.754   0.986   2.015   2.367     1446.75    -2649.33    -2931.19     4207.60
  -0.758   0.993   2.022   2.376     1429.84    -2621.15    -2889.52     4155.02
  -0.761   0.999   2.029   2.386     1413.19    -2593.38    -2848.58     4103.30
  -0.765   1.005   2.036   2.396     1396.80    -2566.00    -2808.35     4052.44
  -0.768   1.011   2.043   2.405     1380.67    -2539.01    -2768.83     4002.41
  -0.772   1.018   2.050   2.415     1364.79    -2512.41    -2730.00     3953.19
  -0.775   1.024   2.056   2.425     1349.15    -2486.17    -2691.83     3904.77
  -0.778   1.031   2.063   2.434     1333.76    -2460.31    -2654.33     3857.14
  -0.782   1.037   2.070   2.444     1318.60    -2434.81    -2617.47     3810.27
  -0.785   1.043   2.077   2.454     1303.67    -2409.67    -2581.25     3764.16
  -0.789   1.050   2.084   2.463     1288.97    -2384.87    -2545.64     3718.78
  -0.792   1.056   2.091   2.473     1274.49    -2360.42    -2510.64     3674.13
  -0.796   1.063   2.098   2.482     1260.23    -2336.31    -2476.23     3630.19
  -0.799   1.069   2.104   2.492     1246.19    -2312.53    -2442.41     3586.94
  -0.803   1.076   2.111   2.502     1232.35    -2289.07    -2409.15     3544.37
  -0.806   1.082   2.118   2.511     1218.73    -2265.94    -2376.45     3502.47
  -0.810   1.088   2.125   2.521     1205.31    -2243.12    -2344.30     3461.23
  -0.813   1.095   2.132   2.531     1192.08    -2220.61    -2312.69     3420.63
  -0.817   1.101   2.138   2.540     1179.05    -2198.40    -2281.60     3380.66
  -0.820   1.108   2.145   2.550     1166.22    -2176.49    -2251.03     3341.30
  -0.824   1.114   2.152   2.559     1153.57    -2154.88    -2220.96     3302.56
  -0.827   1.121   2.159   2.569     1141.10    -2133.55    -2191.38     3264.40
  -0.831   1.128   2.165   2.579     1128.82    -2112.51    -2162.29     3226.84
  -0.834   1.134   2.172   2.588     1116.72    -2091.75    -2133.68     3189.84
  -0.838   1.141   2.179   2.598     1104.79    -2071.27    -2105.53     3153.40
  -0.841   1.147   2.185   2.608     1093.03    -2051.05    -2077.84     3117.52
  -0.845   1.154   2.192   2.617     1081.45    -2031.10    -2050.59     3082.18
  -0.848   1.160   2.199   2.627     1070.03    -2011.41    -2023.79     3047.37
  -0.852   1.167   2.205   2.636     1058.77    -1991.98    -1997.42     3013.08
  -0.855   1.174   2.212   2.646     1047.67    -1972.80    -1971.46     2979.30
  -0.859   1.180   2.218   2.656     1036.73    -1953.87    -1945.93     2946.02
  -0.862   1.187   2.225   2.665     1025.94    -1935.18    -1920.80     2913.23
  -0.866   1.194   2.232   2.675     1015.31    -1916.73    -1896.06     2880.93
  -0.869   1.200   2.238   2.684     1004.82    -1898.52    -1871.72     2849.11
  -0.873   1.207   2.245   2.694      994.48    -1880.55    -1847.77     2817.75
  -0.876   1.214   2.251   2.704      984.28    -1862.80    -1824.18     2786.84
  -0.880   1.220   2.258   2.713      974.23    -1845.28    -1800.97     2756.39
  -0.883   1.227   2.264   2.723      964.31    -1827.98    -1778.12     2726.38
  -0.887   1.234   2.271   2.732      954.54    -1810.90    -1755.63     2696.80
  -0.890   1.240   2.277   2.742      944.89    -1794.03    -1733.48     2667.65
  -0.894   1.247   2.284   2.752      935.38    -1777.38    -1711.68     2638.91
  -0.898   1.254   2.290   2.761      926.00    -1760.93    -1690.21     2610.59
  -0.901   1.261   2.297   2.771      916.74    -1744.69    -1669.08     2582.67
  -0.905   1.267   2.303   2.780      907.61    -1728.65    -1648.26     2555.14
  -0.908   1.274   2.310   2.790      898.60    -1712.81    -1627.77     2528.01
  -0.912   1.281   2.316   2.799      889.72    -1697.16    -1607.59     2501.26
  -0.915   1.288   2.323   2.809      880.95    -1681.70    -1587.71     2474.88
  -0.919   1.294   2.329   2.819      872.31    -1666.44    -1568.13     2448.87
  -0.922   1.301   2.335   2.828      863.77    -1651.36    -1548.85     2423.23
  -0.926   1.308   2.342   2.838      855.35    -1636.47    -1529.86     2397.94
  -0.930   1.315   2.348   2.847      847.04    -1621.75    -1511.16     2373.01
  -0.933   1.322   2.355   2.857      838.84    -1607.22    -1492.73     2348.41
  -0.937   1.329   2.361   2.866      830.75    -1592.86    -1474.58     2324.16
  -0.940   1.335   2.367   2.876      822.77    -1578.67    -1456.70     2300.24
  -0.944   1.342   2.374   2.886      814.89    -1564.65    -1439.08     2276.65
  -0.947   1.349   2.380   2.895      807.11    -1550.80    -1421.72     2253.38
  -0.951   1.356   2.386   2.905      799.43    -1537.12    -1404.62     2230.42
  -0.955   1.363   2.392   2.914      791.85    -1523.60    -1387.77     2207.78
  -0.958   1.370   2.399   2.924      784.38    -1510.23    -1371.17     2185.44
  -0.962   1.377   2.405   2.933      776.99    -1497.03    -1354.80     2163.40
  -0.965   1.384   2.411   2.943      769.70    -1483.98    -1338.68     2141.66
  -0.969   1.391   2.418   2.953      762.51    -1471.08    -1322.79     2120.21
  -0.973   1.398   2.424   2.962      755.40    -1458.34    -1307.13     2099.04
  -0.976   1.405   2.430   2.972      748.39    -1445.74    -1291.70     2078.16
  -0.980   1.412   2.436   2.981      741.46    -1433.29    -1276.49     2057.55
  -0.983   1.419   2.442   2.991      734.63    -1420.98    -1261.50     2037.21
  -0.987   1.426   2.449   3.000      727.88    -1408.82    -1246.72     2017.15
  -0.991   1.432   2.455   3.010      721.21    -1396.80    -1232.15     1997.34
  -0.994   1.439   2.461   3.019      714.63    -1384.91    -1217.79     1977.80
  -0.998   1.446   2.467   3.029      708.13    -1373.16    -1203.63     1958.51
  -1.001   1.454   2.473   3.038      701.71    -1361.55    -1189.67     1939.46
  -1.005   1.461   2.479   3.048      695.36    -1350.06    -1175.91     1920.67
  -1.009   1.468   2.485   3.058      689.10    -1338.71    -1162.35     1902.12
  -1.012   1.475   2.492   3.067      682.92    -1327.49    -1148.97     1883.81
  -1.016   1.482   2.498   3.077      676.81    -1316.39    -1135.78     1865.73
  -1.020   1.489   2.504   3.086      670.77    -1305.42    -1122.78     1847.88
  -1.023   1.496   2.510   3.096      664.81    -1294.57    -1109.95     1830.27
  -1.027   1.503   2.516   3.105      658.93    -1283.84    -1097.30     1812.87
  -1.031   1.510   2.522   3.115      653.11    -1273.23    -1084.83     1795.70
  -1.034   1.517   2.528   3.124      647.36    -1262.74    -1072.53     1778.74
  -1.038   1.524   2.534   3.134      641.69    -1252.36    -1060.40     1762.00
  -1.041   1.531   2.540   3.143      636.08    -1242.10    -1048.44     1745.46
  -1.045   1.538   2.546   3.153      630.54    -1231.96    -1036.64     1729.14
  -1.049   1.546   2.552   3.162      625.06    -1221.92    -1025.00     1713.01
  -1.052   1.553   2.558   3.172      619.65    -1212.00    -1013.52     1697.09
  -1.056   1.560   2.564   3.181      614.31    -1202.18    -1002.19     1681.37
  -1.060   1.567   2.570   3.191      609.03    -1192.47     -991.02     1665.84
  -1.063   1.574   2.576   3.201      603.81    -1182.87     -980.00     1650.50
  -1.067   1.581   2.582   3.210      598.65    -1173.37     -969.12     1635.35
  -1.071   1.588   2.588   3.220      593.55    -1163.97     -958.40     1620.39
  -1.074   1.596   2.594   3.229      588.52    -1154.67     -947.81     1605.61
  -1.078   1.603   2.599   3.239      583.54    -1145.48     -937.37     1591.01
  -1.082   1.610   2.605   3.248      578.62    -1136.38     -927.07     1576.58
  -1.085   1.617   2.611   3.258      573.75    -1127.38     -916.90     1562.33
  -1.089   1.624   2.617   3.267      568.95    -1118.47     -906.87     1548.26
  -1.093   1.632   2.623   3.277      564.20    -1109.66     -896.97     1534.35
  -1.096   1.639   2.629   3.286      559.50    -1100.95     -887.20     1520.61
  -1.100   1.646   2.635   3.296      554.86    -1092.32     -877.56     1507.04
  -1.104   1.653   2.640   3.305      550.27    -1083.79     -868.05     1493.62
  -1.107   1.661   2.646   3.315      545.73    -1075.35     -858.66     1480.37
  -1.111   1.668   2.652   3.324      541.25    -1066.99     -849.39     1467.27
  -1.115   1.675   2.658   3.334      536.82    -1058.72     -840.25     1454.33
  -1.118   1.683   2.664   3.343      532.43    -1050.54     -831.22     1441.54
  -1.122   1.690   2.669   3.353      528.10    -1042.44     -822.31     1428.91
  -1.126   1.697   2.675   3.362      523.81    -1034.43     -813.51     1416.42
  -1.130   1.704   2.681   3.372      519.58    -1026.50     -804.83     1404.07
  -1.133   1.712   2.687   3.381      515.39    -1018.65     -796.26     1391.87
  -1.137   1.719   2.692   3.391      511.25    -1010.89     -787.80     1379.82
  -1.141   1.726   2.698   3.400      507.15    -1003.20     -779.45     1367.90
  -1.144   1.734   2.704   3.410      503.10     -995.59     -771.20     1356.12
  -1.148   1.741   2.709   3.419      499.09     -988.06     -763.06     1344.48
  -1.152   1.748   2.715   3.429      495.13     -980.60     -755.02     1332.97
  -1.156   1.756   2.721   3.438      491.21     -973.23     -747.09     1321.59
  -1.159   1.763   2.726   3.448      487.34     -965.92     -739.25     1310.34
  -1.163   1.771   2.732   3.457      483.51     -958.69     -731.51     1299.22
  -1.167   1.778   2.738   3.466      479.72     -951.53     -723.87     1288.23
  -1.170   1.785   2.743   3.476      475.97     -944.45     -716.33     1277.36
  -1.174   1.793   2.749   3.485      472.26     -937.43     -708.88     1266.62
  -1.178   1.800   2.754   3.495      468.60     -930.49     -701.52     1255.99
  -1.182   1.808   2.760   3.504      464.97     -923.61     -694.25     1245.49
  -1.185   1.815   2.766   3.514      461.38     -916.81     -687.08     1235.10
  -1.189   1.822   2.771   3.523      457.83     -910.07     -679.99     1224.84
  -1.193   1.830   2.777   3.533      454.32     -903.39     -672.99     1214.68
  -1.197   1.837   2.782   3.542      450.85     -896.79     -666.08     1204.64
  -1.200   1.845   2.788   3.552      447.41     -890.25     -659.25     1194.71
  -1.204   1.852   2.793   3.561      444.01     -883.77     -652.51     1184.89
  -1.208   1.860   2.799   3.571      440.65     -877.35     -645.85     1175.18
  -1.212   1.867   2.804   3.580      437.32     -871.00     -639.27     1165.57
  -1.215   1.875   2.810   3.590      434.03     -864.71     -632.77     1156.07
  -1.219   1.882   2.815   3.599      430.77     -858.48     -626.34     1146.68
  -1.223   1.890   2.821   3.609      427.55     -852.32     -620.00     1137.38
  -1.227   1.897   2.826   3.618      424.36     -846.21     -613.73     1128.19
  -1.230   1.905   2.831   3.627      421.20     -840.16     -607.54     1119.10
  -1.234   1.912   2.837   3.637      418.08     -834.17     -601.43     1110.11
  -1.238   1.920   2.842   3.646      414.99     -828.23     -595.38     1101.21
  -1.242   1.927   2.848   3.656      411.93     -822.36     -589.41     1092.41
  -1.245   1.935   2.853   3.665      408.90     -816.54     -583.51     1083.71
  -1.249   1.942   2.858   3.675      405.91     -810.77     -577.68     1075.09
  -1.253   1.950   2.864   3.684      402.94     -805.06     -571.92     1066.58
  -1.257   1.957   2.869   3.694      400.01     -799.40     -566.23     1058.15
  -1.261   1.965   2.875   3.703      397.11     -793.80     -560.61     1049.81
  -1.264   1.972   2.880   3.712      394.23     -788.25     -555.05     1041.56
