 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.251  -1.098   2.594   3.606      909.27      495.58     -637.72     1216.16
  -2.259  -1.102   2.599   3.615      902.35      492.07     -631.58     1206.34
  -2.266  -1.106   2.604   3.625      895.51      488.60     -625.51     1196.63
  -2.274  -1.111   2.609   3.635      888.73      485.17     -619.52     1187.03
  -2.281  -1.115   2.614   3.644      882.02      481.77     -613.59     1177.52
  -2.289  -1.119   2.620   3.654      875.39      478.40     -607.74     1168.13
  -2.296  -1.123   2.625   3.664      868.82      475.06     -601.96     1158.83
  -2.304  -1.127   2.630   3.674      862.32      471.75     -596.25     1149.63
  -2.311  -1.131   2.635   3.683      855.88      468.48     -590.60     1140.54
  -2.319  -1.135   2.640   3.693      849.51      465.24     -585.02     1131.54
  -2.326  -1.139   2.646   3.703      843.21      462.03     -579.51     1122.63
  -2.334  -1.143   2.651   3.712      836.97      458.85     -574.06     1113.82
  -2.341  -1.147   2.656   3.722      830.79      455.69     -568.68     1105.11
  -2.349  -1.152   2.661   3.732      824.67      452.57     -563.36     1096.49
  -2.356  -1.156   2.666   3.741      818.62      449.48     -558.10     1087.95
  -2.364  -1.160   2.671   3.751      812.62      446.42     -552.91     1079.51
  -2.371  -1.164   2.676   3.761      806.69      443.38     -547.77     1071.16
  -2.379  -1.168   2.681   3.770      800.81      440.38     -542.69     1062.90
  -2.387  -1.172   2.687   3.780      794.99      437.40     -537.67     1054.72
  -2.394  -1.176   2.692   3.790      789.24      434.45     -532.71     1046.62
  -2.402  -1.181   2.697   3.799      783.53      431.53     -527.81     1038.62
  -2.409  -1.185   2.702   3.809      777.89      428.63     -522.97     1030.69
  -2.417  -1.189   2.707   3.819      772.30      425.76     -518.17     1022.85
  -2.424  -1.193   2.712   3.828      766.76      422.92     -513.44     1015.09
  -2.432  -1.197   2.717   3.838      761.28      420.10     -508.76     1007.41
  -2.439  -1.201   2.722   3.848      755.85      417.31     -504.13      999.80
  -2.447  -1.206   2.727   3.857      750.48      414.55     -499.55      992.28
  -2.455  -1.210   2.732   3.867      745.15      411.81     -495.03      984.83
  -2.462  -1.214   2.737   3.877      739.88      409.09     -490.56      977.46
  -2.470  -1.218   2.742   3.886      734.66      406.40     -486.14      970.16
