 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.086   2.189   2.299   3.355      411.59    -1143.00     -406.43     1281.03
  -1.090   2.198   2.302   3.364      408.02    -1133.88     -400.50     1269.86
  -1.093   2.207   2.306   3.373      404.49    -1124.85     -394.65     1258.83
  -1.096   2.216   2.309   3.382      400.99    -1115.91     -388.89     1247.91
  -1.099   2.225   2.312   3.391      397.54    -1107.07     -383.21     1237.13
  -1.102   2.234   2.315   3.401      394.13    -1098.31     -377.61     1226.46
  -1.106   2.243   2.318   3.410      390.75    -1089.65     -372.08     1215.92
  -1.109   2.252   2.321   3.419      387.41    -1081.07     -366.64     1205.50
  -1.112   2.261   2.324   3.428      384.11    -1072.58     -361.27     1195.20
  -1.115   2.270   2.327   3.437      380.85    -1064.18     -355.98     1185.01
  -1.118   2.279   2.330   3.446      377.62    -1055.87     -350.76     1174.94
  -1.122   2.288   2.333   3.455      374.43    -1047.63     -345.61     1164.98
  -1.125   2.297   2.336   3.464      371.27    -1039.48     -340.54     1155.13
  -1.128   2.306   2.339   3.473      368.15    -1031.41     -335.53     1145.40
  -1.131   2.315   2.342   3.482      365.07    -1023.43     -330.60     1135.77
  -1.135   2.324   2.345   3.491      362.01    -1015.52     -325.73     1126.25
  -1.138   2.333   2.348   3.500      359.00    -1007.69     -320.94     1116.83
  -1.141   2.342   2.350   3.509      356.01     -999.94     -316.21     1107.52
  -1.144   2.351   2.353   3.518      353.06     -992.27     -311.54     1098.32
  -1.147   2.360   2.356   3.526      350.14     -984.67     -306.94     1089.21
  -1.151   2.369   2.359   3.535      347.25     -977.15     -302.40     1080.20
  -1.154   2.378   2.362   3.544      344.39     -969.70     -297.93     1071.30
  -1.157   2.387   2.364   3.553      341.56     -962.32     -293.51     1062.49
  -1.160   2.396   2.367   3.562      338.76     -955.02     -289.16     1053.77
  -1.163   2.405   2.370   3.571      336.00     -947.79     -284.87     1045.15
  -1.167   2.414   2.373   3.580      333.26     -940.63     -280.63     1036.63
  -1.170   2.423   2.375   3.589      330.55     -933.54     -276.45     1028.20
  -1.173   2.432   2.378   3.598      327.88     -926.52     -272.34     1019.85
  -1.176   2.441   2.381   3.607      325.23     -919.56     -268.27     1011.60
  -1.180   2.450   2.383   3.616      322.61     -912.68     -264.26     1003.44
  -1.183   2.459   2.386   3.625      320.01     -905.86     -260.31      995.36
  -1.186   2.469   2.389   3.634      317.45     -899.10     -256.41      987.37
  -1.189   2.478   2.391   3.643      314.91     -892.41     -252.56      979.47
  -1.192   2.487   2.394   3.652      312.39     -885.79     -248.77      971.65
  -1.196   2.496   2.396   3.661      309.91     -879.23     -245.02      963.91
  -1.199   2.505   2.399   3.670      307.45     -872.73     -241.33      956.25
  -1.202   2.514   2.401   3.679      305.02     -866.29     -237.69      948.68
  -1.205   2.523   2.404   3.688      302.61     -859.91     -234.09      941.18
  -1.209   2.532   2.406   3.697      300.22     -853.60     -230.55      933.76
  -1.212   2.542   2.409   3.705      297.87     -847.34     -227.05      926.42
  -1.215   2.551   2.411   3.714      295.53     -841.14     -223.60      919.16
  -1.218   2.560   2.414   3.723      293.22     -835.00     -220.19      911.97
  -1.221   2.569   2.416   3.732      290.94     -828.92     -216.83      904.86
  -1.225   2.578   2.418   3.741      288.67     -822.90     -213.51      897.82
  -1.228   2.587   2.421   3.750      286.43     -816.93     -210.24      890.86
  -1.231   2.597   2.423   3.759      284.22     -811.02     -207.02      883.96
  -1.234   2.606   2.426   3.768      282.02     -805.16     -203.83      877.14
  -1.237   2.615   2.428   3.777      279.85     -799.36     -200.69      870.39
  -1.241   2.624   2.430   3.786      277.71     -793.61     -197.59      863.70
  -1.244   2.633   2.432   3.794      275.58     -787.92     -194.53      857.09
  -1.247   2.643   2.435   3.803      273.47     -782.27     -191.51      850.54
  -1.250   2.652   2.437   3.812      271.39     -776.68     -188.53      844.06
  -1.254   2.661   2.439   3.821      269.33     -771.14     -185.59      837.64
  -1.257   2.670   2.441   3.830      267.28     -765.65     -182.69      831.29
  -1.260   2.679   2.444   3.839      265.26     -760.21     -179.83      825.00
  -1.263   2.689   2.446   3.848      263.26     -754.82     -177.00      818.78
  -1.266   2.698   2.448   3.857      261.28     -749.48     -174.22      812.62
  -1.270   2.707   2.450   3.865      259.32     -744.19     -171.47      806.52
  -1.273   2.716   2.452   3.874      257.38     -738.95     -168.75      800.48
  -1.276   2.725   2.454   3.883      255.45     -733.75     -166.07      794.50
  -1.279   2.735   2.456   3.892      253.55     -728.60     -163.43      788.58
  -1.282   2.744   2.458   3.901      251.67     -723.50     -160.82      782.72
  -1.286   2.753   2.460   3.910      249.80     -718.44     -158.24      776.92
  -1.289   2.762   2.462   3.919      247.95     -713.43     -155.70      771.17
  -1.292   2.772   2.464   3.927      246.12     -708.46     -153.19      765.48
  -1.295   2.781   2.466   3.936      244.31     -703.54     -150.71      759.85
  -1.299   2.790   2.468   3.945      242.52     -698.66     -148.27      754.27
  -1.302   2.799   2.470   3.954      240.74     -693.83     -145.85      748.75
  -1.305   2.809   2.472   3.963      238.98     -689.04     -143.47      743.28
  -1.308   2.818   2.474   3.972      237.24     -684.29     -141.12      737.87
  -1.311   2.827   2.476   3.981      235.52     -679.58     -138.80      732.50
  -1.315   2.837   2.478   3.989      233.81     -674.91     -136.51      727.19
  -1.318   2.846   2.480   3.998      232.12     -670.29     -134.25      721.93
  -1.321   2.855   2.482   4.007      230.44     -665.70     -132.02      716.72
  -1.324   2.864   2.484   4.016      228.78     -661.16     -129.82      711.56
  -1.327   2.874   2.485   4.025      227.14     -656.65     -127.64      706.45
  -1.331   2.883   2.487   4.033      225.51     -652.19     -125.50      701.39
  -1.334   2.892   2.489   4.042      223.90     -647.76     -123.38      696.38
  -1.337   2.902   2.491   4.051      222.31     -643.37     -121.29      691.42
  -1.340   2.911   2.492   4.060      220.73     -639.02     -119.22      686.50
  -1.344   2.920   2.494   4.069      219.16     -634.71     -117.18      681.63
  -1.347   2.930   2.496   4.077      217.61     -630.44     -115.17      676.81
  -1.350   2.939   2.498   4.086      216.07     -626.20     -113.18      672.03
  -1.353   2.948   2.499   4.095      214.55     -622.00     -111.22      667.29
  -1.356   2.958   2.501   4.104      213.04     -617.83     -109.29      662.61
  -1.360   2.967   2.503   4.113      211.55     -613.70     -107.38      657.96
  -1.363   2.976   2.504   4.121      210.07     -609.61     -105.49      653.36
  -1.366   2.985   2.506   4.130      208.61     -605.55     -103.63      648.80
  -1.369   2.995   2.507   4.139      207.16     -601.52     -101.79      644.28
  -1.372   3.004   2.509   4.148      205.72     -597.53      -99.97      639.81
  -1.376   3.014   2.510   4.156      204.29     -593.57      -98.18      635.38
  -1.379   3.023   2.512   4.165      202.88     -589.65      -96.41      630.99
  -1.382   3.032   2.514   4.174      201.49     -585.76      -94.66      626.63
  -1.385   3.042   2.515   4.183      200.10     -581.90      -92.94      622.32
  -1.389   3.051   2.517   4.192      198.73     -578.08      -91.23      618.05
  -1.392   3.060   2.518   4.200      197.37     -574.28      -89.55      613.82
  -1.395   3.070   2.519   4.209      196.02     -570.52      -87.89      609.63
  -1.398   3.079   2.521   4.218      194.69     -566.79      -86.25      605.47
  -1.401   3.088   2.522   4.227      193.36     -563.10      -84.63      601.36
  -1.405   3.098   2.524   4.235      192.05     -559.43      -83.03      597.28
  -1.408   3.107   2.525   4.244      190.76     -555.79      -81.45      593.23
  -1.411   3.116   2.526   4.253      189.47     -552.18      -79.90      589.23
  -1.414   3.126   2.528   4.262      188.19     -548.61      -78.36      585.26
  -1.418   3.135   2.529   4.270      186.93     -545.06      -76.84      581.32
  -1.421   3.145   2.530   4.279      185.68     -541.54      -75.34      577.42
  -1.424   3.154   2.532   4.288      184.44     -538.05      -73.86      573.56
  -1.427   3.163   2.533   4.296      183.21     -534.59      -72.39      569.73
