# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 69.65
# Longitude: 18.955
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.957  -0.909   1.508   2.632     2457.34     1228.81     -647.91     2822.82
  -1.966  -0.913   1.510   2.642     2430.75     1216.53     -634.78     2791.31
  -1.974  -0.917   1.512   2.651     2404.53     1204.41     -621.90     2760.27
  -1.983  -0.922   1.515   2.660     2378.67     1192.45     -609.25     2729.69
  -1.992  -0.926   1.517   2.669     2353.18     1180.65     -596.85     2699.56
  -2.001  -0.930   1.519   2.679     2328.03     1169.00     -584.68     2669.86
  -2.009  -0.935   1.521   2.688     2303.24     1157.51     -572.73     2640.60
  -2.018  -0.939   1.523   2.697     2278.79     1146.16     -561.01     2611.76
  -2.027  -0.943   1.525   2.706     2254.67     1134.96     -549.51     2583.34
  -2.036  -0.948   1.528   2.716     2230.88     1123.91     -538.22     2555.32
  -2.044  -0.952   1.530   2.725     2207.42     1112.99     -527.15     2527.71
  -2.053  -0.957   1.532   2.734     2184.28     1102.22     -516.27     2500.50
  -2.062  -0.961   1.534   2.744     2161.45     1091.58     -505.60     2473.67
  -2.070  -0.966   1.536   2.753     2138.93     1081.08     -495.13     2447.22
  -2.079  -0.970   1.538   2.762     2116.71     1070.72     -484.85     2421.15
  -2.088  -0.974   1.540   2.771     2094.79     1060.48     -474.76     2395.45
  -2.097  -0.979   1.542   2.781     2073.17     1050.38     -464.85     2370.10
  -2.105  -0.983   1.544   2.790     2051.83     1040.40     -455.13     2345.12
  -2.114  -0.988   1.546   2.799     2030.78     1030.54     -445.58     2320.48
  -2.123  -0.992   1.548   2.808     2010.00     1020.81     -436.21     2296.18
  -2.132  -0.997   1.549   2.817     1989.50     1011.20     -427.01     2272.22
  -2.140  -1.001   1.551   2.827     1969.28     1001.71     -417.98     2248.59
  -2.149  -1.005   1.553   2.836     1949.31      992.34     -409.11     2225.29
  -2.158  -1.010   1.555   2.845     1929.61      983.08     -400.40     2202.31
  -2.167  -1.014   1.557   2.854     1910.17      973.93     -391.86     2179.64
  -2.176  -1.019   1.559   2.864     1890.98      964.90     -383.46     2157.28
