# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 74.443
# Longitude: 19.016
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.939  -0.958   1.954   2.915     1763.97      963.23     -950.99     2223.46
  -1.947  -0.963   1.958   2.924     1747.15      954.74     -938.54     2201.12
  -1.955  -0.967   1.963   2.934     1730.55      946.36     -926.28     2179.08
  -1.963  -0.971   1.967   2.943     1714.16      938.07     -914.21     2157.33
  -1.971  -0.976   1.971   2.953     1697.97      929.88     -902.32     2135.88
  -1.978  -0.980   1.975   2.963     1681.99      921.79     -890.61     2114.71
  -1.986  -0.984   1.980   2.972     1666.21      913.80     -879.08     2093.82
  -1.994  -0.989   1.984   2.982     1650.63      905.89     -867.73     2073.21
  -2.002  -0.993   1.988   2.991     1635.25      898.08     -856.55     2052.86
  -2.010  -0.998   1.992   3.001     1620.05      890.36     -845.53     2032.79
  -2.018  -1.002   1.996   3.010     1605.05      882.73     -834.68     2012.98
  -2.026  -1.006   2.000   3.020     1590.23      875.19     -824.00     1993.43
  -2.034  -1.011   2.005   3.030     1575.59      867.74     -813.47     1974.13
  -2.042  -1.015   2.009   3.039     1561.14      860.37     -803.11     1955.09
  -2.050  -1.020   2.013   3.049     1546.86      853.08     -792.89     1936.29
  -2.058  -1.024   2.017   3.058     1532.76      845.88     -782.83     1917.73
  -2.066  -1.028   2.021   3.068     1518.83      838.77     -772.92     1899.41
  -2.074  -1.033   2.025   3.077     1505.07      831.73     -763.15     1881.33
  -2.082  -1.037   2.029   3.087     1491.48      824.77     -753.53     1863.48
  -2.090  -1.042   2.033   3.096     1478.05      817.89     -744.05     1845.85
  -2.098  -1.046   2.037   3.106     1464.78      811.09     -734.70     1828.45
  -2.106  -1.050   2.041   3.115     1451.67      804.36     -725.50     1811.27
  -2.114  -1.055   2.045   3.125     1438.72      797.71     -716.43     1794.31
  -2.122  -1.059   2.049   3.135     1425.93      791.14     -707.49     1777.56
  -2.130  -1.064   2.053   3.144     1413.29      784.63     -698.68     1761.02
  -2.138  -1.068   2.057   3.154     1400.80      778.20     -690.00     1744.68
  -2.146  -1.073   2.061   3.163     1388.45      771.84     -681.44     1728.56
  -2.154  -1.077   2.065   3.173     1376.26      765.55     -673.01     1712.63
  -2.162  -1.082   2.069   3.182     1364.20      759.33     -664.69     1696.89
  -2.170  -1.086   2.073   3.192     1352.29      753.18     -656.50     1681.36
  -2.178  -1.091   2.077   3.201     1340.52      747.10     -648.42     1666.01
  -2.187  -1.095   2.081   3.211     1328.88      741.08     -640.46     1650.85
  -2.195  -1.100   2.084   3.220     1317.39      735.12     -632.62     1635.88
  -2.203  -1.104   2.088   3.230     1306.02      729.23     -624.88     1621.09
  -2.211  -1.109   2.092   3.239     1294.79      723.41     -617.25     1606.49
  -2.219  -1.113   2.096   3.249     1283.68      717.65     -609.73     1592.06
  -2.227  -1.118   2.100   3.258     1272.71      711.95     -602.32     1577.80
  -2.235  -1.122   2.104   3.268     1261.86      706.31     -595.01     1563.71
  -2.243  -1.127   2.107   3.277     1251.13      700.73     -587.81     1549.80
  -2.251  -1.131   2.111   3.287     1240.53      695.21     -580.70     1536.05
  -2.259  -1.136   2.115   3.296     1230.05      689.75     -573.70     1522.47
  -2.267  -1.140   2.119   3.306     1219.69      684.34     -566.79     1509.05
  -2.275  -1.145   2.122   3.315     1209.44      679.00     -559.98     1495.78
  -2.283  -1.149   2.126   3.325     1199.32      673.71     -553.26     1482.68
  -2.291  -1.154   2.130   3.335     1189.30      668.47     -546.63     1469.73
  -2.300  -1.158   2.134   3.344     1179.40      663.29     -540.10     1456.93
  -2.308  -1.163   2.137   3.354     1169.61      658.17     -533.66     1444.28
  -2.316  -1.168   2.141   3.363     1159.93      653.10     -527.30     1431.79
  -2.324  -1.172   2.145   3.373     1150.35      648.08     -521.03     1419.43
  -2.332  -1.177   2.148   3.382     1140.89      643.11     -514.85     1407.23
  -2.340  -1.181   2.152   3.392     1131.52      638.19     -508.75     1395.16
  -2.348  -1.186   2.156   3.401     1122.26      633.33     -502.74     1383.23
  -2.356  -1.190   2.159   3.411     1113.11      628.51     -496.81     1371.44
  -2.364  -1.195   2.163   3.420     1104.05      623.75     -490.95     1359.79
  -2.373  -1.200   2.167   3.430     1095.10      619.03     -485.18     1348.27
  -2.381  -1.204   2.170   3.439     1086.24      614.36     -479.49     1336.88
  -2.389  -1.209   2.174   3.449     1077.48      609.74     -473.87     1325.63
  -2.397  -1.213   2.177   3.458     1068.81      605.16     -468.32     1314.50
  -2.405  -1.218   2.181   3.468     1060.24      600.63     -462.85     1303.50
  -2.413  -1.223   2.184   3.477     1051.76      596.15     -457.46     1292.62
  -2.421  -1.227   2.188   3.487     1043.37      591.71     -452.14     1281.86
  -2.429  -1.232   2.191   3.496     1035.08      587.32     -446.88     1271.23
  -2.438  -1.236   2.195   3.505     1026.87      582.97     -441.70     1260.72
  -2.446  -1.241   2.198   3.515     1018.75      578.66     -436.59     1250.32
  -2.454  -1.246   2.202   3.524     1010.71      574.40     -431.54     1240.04
  -2.462  -1.250   2.205   3.534     1002.77      570.17     -426.56     1229.87
  -2.470  -1.255   2.209   3.543      994.90      565.99     -421.64     1219.82
  -2.478  -1.260   2.212   3.553      987.12      561.86     -416.80     1209.88
  -2.487  -1.264   2.216   3.562      979.43      557.76     -412.01     1200.05
  -2.495  -1.269   2.219   3.572      971.81      553.70     -407.29     1190.33
  -2.503  -1.274   2.223   3.581      964.27      549.68     -402.62     1180.71
  -2.511  -1.278   2.226   3.591      956.82      545.70     -398.02     1171.20
  -2.519  -1.283   2.229   3.600      949.44      541.76     -393.48     1161.80
  -2.527  -1.288   2.233   3.610      942.14      537.86     -389.00     1152.49
  -2.536  -1.292   2.236   3.619      934.91      534.00     -384.58     1143.29
  -2.544  -1.297   2.240   3.629      927.76      530.17     -380.21     1134.19
  -2.552  -1.302   2.243   3.638      920.68      526.38     -375.90     1125.18
  -2.560  -1.306   2.246   3.648      913.68      522.63     -371.65     1116.28
  -2.568  -1.311   2.250   3.657      906.75      518.91     -367.45     1107.47
  -2.576  -1.316   2.253   3.667      899.89      515.23     -363.30     1098.75
  -2.585  -1.320   2.256   3.676      893.10      511.58     -359.21     1090.13
  -2.593  -1.325   2.259   3.686      886.38      507.97     -355.17     1081.59
  -2.601  -1.330   2.263   3.695      879.73      504.39     -351.18     1073.15
  -2.609  -1.334   2.266   3.705      873.15      500.84     -347.24     1064.80
  -2.617  -1.339   2.269   3.714      866.63      497.33     -343.35     1056.54
  -2.626  -1.344   2.272   3.723      860.18      493.85     -339.51     1048.37
  -2.634  -1.349   2.276   3.733      853.80      490.41     -335.72     1040.28
  -2.642  -1.353   2.279   3.742      847.48      487.00     -331.98     1032.28
  -2.650  -1.358   2.282   3.752      841.22      483.62     -328.28     1024.36
  -2.658  -1.363   2.285   3.761      835.03      480.27     -324.64     1016.52
  -2.667  -1.367   2.289   3.771      828.89      476.95     -321.03     1008.76
  -2.675  -1.372   2.292   3.780      822.82      473.66     -317.47     1001.09
  -2.683  -1.377   2.295   3.790      816.81      470.40     -313.96      993.50
  -2.691  -1.382   2.298   3.799      810.86      467.18     -310.49      985.98
  -2.700  -1.386   2.301   3.809      804.97      463.98     -307.07      978.54
  -2.708  -1.391   2.304   3.818      799.14      460.81     -303.68      971.18
  -2.716  -1.396   2.307   3.827      793.36      457.67     -300.34      963.89
  -2.724  -1.401   2.311   3.837      787.64      454.56     -297.04      956.68
  -2.733  -1.405   2.314   3.846      781.98      451.48     -293.78      949.54
  -2.741  -1.410   2.317   3.856      776.37      448.42     -290.56      942.48
  -2.749  -1.415   2.320   3.865      770.82      445.40     -287.38      935.49
